SkillId,SkillName
1022892,Kiểm thử API
7320,Agile Scrum
475891,OpenAPI
1103797,IT Business Analyst
321314,Cơ Sở Dữ Liệu SQL Server
1173785,Microservices Development
10088,Tender Management
886618,Key Account Management
1057878,Pharmaceutical Sales
1106148,Pharmacist Background
1000214,Logistic
744422,Vận Tải Giao Nhận
1795,Site Construction
9495,Structural Engineering
1085255,Ads Campaigns
1081715,ADS Facebook
1016787,Content Ads
31419,Cơ Khí Ô Tô
4586,Kiểm Tra Chất Lượng
80092,Cinematic
1042572,Video Content Production
991979,Video Production
989708,Video Editor
39561,Video Marketing
1023170,Lean Production
1068034,Lean Production
414661,Manufactory Management
100000,Production Enhancement
358416,Supply Chain Optimisation
1108,Dược Phẩm
1044057,Kinh Nghiệm Trình Dược
229966,Tiếp Thị Bán Hàng
1026229,Trình dược viên ETC
205,PHP
911382,Vue.js
75063,SQL
938887,Environmental Safety
1039059,Health and Safety
19149,Risk Assessment
193262,Safety Control
91626,CNC Programming
80922,Mastercam
912604,NX
6186,Technical Drawing
939,Điều Phối Dự Án
4423,Government Affairs
404,Real Estate
438004,Public Relation Management
1016815,Brand Strategy Development
1031540,Brand Strategy Development
100204,Integrated Marketing Campaign
22550,Integrated Planning
1017389,Marketing Campaign Management
1026175,Marketing Campaign Management
1043402,Marketing Campaign Management
1075053,Marketing Campaign Management
1096698,Marketing Campaign Management
1047040,Marketing Lead
994428,Quản lý khách hàng
1136895,Đàm Phán Thương Lượng
999502,F&B
1011761,Đàm phán
108363,Agricultural Science
13462,Food Technology
1078632,Renewable Energy Projects
334092,Sustainability Management
4171,Đầu Tư
1849,Hàng Không
1118727,Quản lý vốn
1222758,Agroforestry Development
1110347,Crop Science
1223027,Management In Paper Industry
21432,Operation Management
161083,Startup Development
1029699,Tìm hiểu văn hóa địa phương
988729,Tiếng Anh giao tiếp
1040846,Giao Tiếp Tốt
162532,Đàm Phán Đối Tác
905,Quản Lý Đội Nhóm
160728,Vận Hành Kho
12799,Business Analysis
110177,Business Process Transformation
1381,Pháp Chế
432561,Hành Chính Sản Xuất
679539,Quản Lý Bếp Ăn
236670,Điều Phối Xe
916298,Java Se
75436,VB.NET
1201764,C# Development
9224,Process Engineer
900862,NPI Management
1104908,NPI Project Management
941836,QAC
21546,APQP
36216,FMEA
90945,Process Improvement
341,Viễn Thông
527,Lập Trình
2220,IT Phần Mềm
1088526,Supplier Quality
90988,Supplier Quality Management
101359,Qualification Development
488592,Failure Analysis
1011192,FA
29484,Data Structure
1045757,Agile Methodology & Scrum
917531,Spring Boot
519901,Microservices
575101,RESTful API
641312,Growth Marketing
130591,Campaign Marketing
434,Automation
968650,Electrical Operation
607589,Mechanical Drawing
1228095,Mechanical Erection
3248,Quản Lý Đơn Hàng
3424,Testing
735517,Labview Programming
20228,Financial Management
7274,Financial Analysis
235015,Costing Analysis
1165028,Slam Expertise
1165029,Linux System Optimization
1165030,High-Performance Computing
1022897,Business analysis
987665,Robotics
477370,Model Tuning
1010764,PyTorch
440283,Reinforcement Learning
97322,Robotic Design
1165033,Production-Quality Code
7288,MATLAB
399537,Motion Control
1165035,Control Algorithms
236604,Client Service Management
892891,Performance Management
1048413,APIs
1074712,Full-Stack Js
1031567,ReactJs
253658,System Control
119712,Hardware Testing
1294,Hardware
931566,PCB
1082090,PCB Layout
47534,Hardware Design
37,Infrastructure
21897,Operating System
882666,Stakeholder Management
993515,Sourcing
81541,Automotive Engineering
8999,Embedded System
1060444,Software Architect
38058,Software Design
28365,UML Design
991131,Deep Learning
158426,Collaboration
991822,Branding Marketing
921879,Chiến Dịch Truyền Thông
989369,social media
1025314,Thiết kế ấn phẩm truyền thông
98299,Channel Relationship Management
1163642,Policy Administration
1229851,Premium Collection
21777,Call Center Management
29344,Complaint Handling
22027,Kiến Trúc Công Trình
346600,Quy Định Thuế
1089748,Nhà Hàng/Khách Sạn
331724,Cơ Khí Điện
8888,Quản Lý Kỹ Thuật
987630,Giải quyết vấn đề
1229028,Insurance Industry Knowledge
119827,General Accounting
2755,Oracle
987953,Financial Reporting
1837,Tư Vấn Bảo Hiểm
211,Kinh Doanh Bất Động Sản
9304,Cosmetic
1026893,Sales & Business Development
1069927,Sales & Business Development
1665,Product Management
29203,Pharmacy
1077748,Branding Marketing
1079604,Branding Marketing
161809,Medical Sales
3097,Six Sigma
559239,Kinh Doanh Chiến Lược
472670,M&E Operation
54703,Automation Mechanical
27161,Consumer Goods
1165,Phát Triển Thị Trường
1129163,ASIC
29033,Embedded Software
10257,Điều Phối Vận Tải
706568,Vận Hành Xe
289,Giám Sát Vận Tải
1139674,Bảo dưỡng xe ô tô
1025821,Làm Hợp Đồng
1017779,Chứng từ
238,Truyền Thông
545,SEO
172136,Quản Lý Vận Hành
192323,Quản Lý Chuỗi Siêu Thị
3843,Quản Lý Tồn Kho
475250,Real Estate Projects
132334,Hành Chính Dự Án
2886,Nhập Liệu
123,Japanese
75790,BPO
839704,Quản Lý Tiến Độ Dự Án
111085,Data Visualization
148253,Gap Analysis
16837,Analytical Thinking
95785,Customer Focused Design
280763,Digital Literacy
86441,Professional Writing
75738,Agile Methodology
1014802,Design systems
4565,UI Design
164610,User Research
236730,Visual Design
87125,Software Prototyping
665455,User Experience Development
1102495,Workshop Design
5701,Quản Lý Ngân Sách
100970,Garment Fitting
647004,Garment Pattern
408451,Sales Engineering
730559,Finding Customers
38369,Agile Project Management
20323,Customer Insight
1765,Scrum
1303,Kỹ Thuật Xây Dựng
4199,Dự Toán Xây Dựng
141572,Đấu Thầu Xây Dựng
1678,Chuyên Ngành Xây Dựng
779382,Presales Technical
995216,IT
1021391,IT
704455,Soạn Thảo Văn Bản
49676,Quản Lý Hệ Thống
151963,Lập Bản Vẽ Thiết Kế
1407,Xử Lý Sự Cố
13500,Property Management
136962,CAD Software
76696,CATIA
988544,Mechatronics
20903,Thiết Bị Điện
277356,Bảo Trì Hệ Thống Điện
1024661,Vận Hành Thiết Bị Điện
5704,Kinh Doanh Nội Thất
2871,Tư Vấn Thiết Kế
928252,Adhesive Bonding
100832,New Customer Acquisitions
761856,Chiến Lược Thương Hiệu
565471,Branding Development
1763,Truyền Thông Thương Hiệu
1020983,Quản Lý Lịch Làm Việc
154347,Quản Lý Cuộc Họp
20700,Xử Lý Công Văn
142,Trợ Lý
1956,Quản Trị Doanh Nghiệp
721050,Kiến Thức Pháp Lý
19179,Lập Báo Cáo
39939,Tổng Hợp Phân Tích
770955,Sửa Chữa Xe Điện
739045,Sửa Chữa Máy Lạnh
596229,Công Nghệ Điện Lạnh
1051941,Đào tạo kỹ thuật viên
75069,Change Management
29630,Human Resources Management
20172,Organization Development
135708,Workforce Planning
34822,Instructional Design
328124,Learning Material Development
40697,Talent Development
10105,Talent Management
1000987,Quản Lý Khách Hàng
1012674,Ngoại Thương
721233,Accounting Standards
6431,Cost Control
2564,Inventory Control
1109727,Inventory Reporting
148297,Jig Design
438362,Production Equipment
5948,Account Reconciliation
330803,Tax Regulation
1007127,VAT Refund
29024,Cải Tiến Chất Lượng
748598,Giám Sát Chất Lượng Sản Xuất
1092668,Ngân Hàng Số
206913,Kiều Hối
19795,Phát Triển Kiều Hối
922481,Reinforced Concrete
894950,Steel Structure
1034269,Architect
75042,C
15672,Logical Thinking
1009415,Administrative
1034624,Administrative
1078403,Administrative
991432,Finance Management
1047972,Finance Management
1086278,Finance Management
476237,Oil & Gas Safety
1143201,Vietnamese Lawyer’s Certificate
55578,Chuyển Giao Công Nghệ
1015319,Phân tích kỹ thuật
707340,Chứng Khoán
2102,Kinh Tế Đầu Tư
807789,Electrical Automation System
911410,Robot
1066270,Excellent English
73297,Structural Design
15340,Civil Engineering
668666,Lập Hồ Sơ Vay Vốn
734870,Đề Xuất Chính Sách Bán Hàng
10522,3D Visualization
1222753,Post-Production Skills
1025410,Insurance Policies
1113039,Insurance Policies
29685,Training Delivery
173339,Training Development
324075,Advertising Tools
12917,Brand Development
6561,Media Planning
235095,Khai Thác Khoáng Sản
30923,Khai Thác Mỏ
2855,Sản Xuất Công Nghiệp
75012,MySQL
3998,Quản Trị Cơ Sở Dữ Liệu
1027117,Postgre
1007776,Nghiệp vụ ngân hàng
6290,Core Banking
676582,Triển Khai Ứng Dụng
655887,Actuarial Valuation
446023,Risk Monitoring
1000275,LMS
1175733,Lms Administration
1024895,Training & Assessment
1012098,Education Technology
996919,Learning Management System
1090609,Learning Management System
1018282,LMS
123618,Insurance Law
1067148,Performance Monitoring
625045,Training Material
738416,Training Planning
615997,CRM Platform
463971,ERP Support
605287,Dynamics 365
609534,CRM Program
34129,Azure
22172,Cloud
5448,Network
922220,Infrastructure Security
589783,Hỗ Trợ Dịch Tài Liệu
999554,Tiếng Hoa
440450,Credit Risk
19050,Hệ Thống Mạng
1022876,Modern Trade
1005880,MT Channel
318404,Modern Trade Planning
92306,Compliance Assessment
425488,Operational Risks Management
1228075,Conduct Risk Policies
1001793,Project Sales
1010894,Technical & Enginering
646051,Chất Lượng Xây Dựng
119580,Quản Lý Đất Đai
28133,Content Creation
990243,Digital Learning
1112346,LMS Platforms
162679,Training Strategy
1089732,Cắt dựng video
240863,Kỹ Thuật Hậu Kỳ
16985,TVC Production
969875,Xử Lý Hậu Kỳ
1272,Graphic Design
800,Adobe Photoshop
6364,Adobe InDesign
1168855,Illustrator Adobe
4164,Contract Negotiation
1033007,Import and Export regulations
19717,Category Management
1430,Customs Clearance
15807,Customer Service Management
10152,English Speaking
31936,User Acceptance Testing
922557,Quality Auditing
436580,Process Quality Management
989987,Data Analytics
21176,Electric
999857,Chứng Từ Xuất Khẩu
431796,Thủ Tục Xuất Khẩu
5530,Thương Mại Quốc Tế
1019877,Kinh Tế Đối Ngoại
936652,Xử Lý Công Nợ
562166,Mở Rộng Đại Lý
937895,Nghiên Cứu Đối Thủ
1004330,Tiếng Trung 4 kỹ năng
1078120,Qc
6214,Cloud Computing
20396,Data Science
340214,Systems Architecture
547396,Education Consulting
318464,Bản Vẽ Shopdrawing
783172,Lập Bản Vẽ Shopdrawing
721370,Kế Toán Thanh Toán
1201977,Lập bảng dự toán chi phí
1012586,Kiểm Soát Công Nợ
721326,Kế Toán Nội Bộ
911729,Marketing Management
329544,Marketing Budgeting
293646,Kế Toán Mua Hàng
155129,Thanh Quyết Toán
98584,Commercial Leasing
620865,Client Negotiation
902695,Leasing
824404,Kết Cấu Xe Điện
3433,Kỹ Thuật ÔTô
994516,KẾ TOÁN TRƯỞNG
230,Kế Toán Xây Dựng
15031,Technical Training
1039985,Kỹ thuật ô tô
988002,Kỹ năng đào tạo
102146,Relationship Building
1056933,Design Drawing
256318,Structural Drawing
992059,Engineering Design
320845,Progress Control
905426,Electrical System Engineering
724859,PCBA
47435,Sales Forecast
1167,Electronics Products Sales
1021440,Trình dược viên
992724,Business
67251,Tư Vấn Giáo Dục
2210,Tư Vấn Tuyển Sinh
148884,Tax Knowledge
100704,Finance Development
899151,ACCA
847135,Thẩm Định Vấn Đề
176150,Radio Frequency
1505,Telecommunications
2189,Application Development
10961,Critical Thinking
896010,Data Transformation
61700,Điều Hành Vận Tải
1029720,Planning and Coordination
17848,Giao Thông Vận Tải
21534,Điều Hành Xe Buýt
77224,Business Advisory
317,QS
720979,Cost Management
83033,Construction Estimating
308,Life Insurance
165567,Mathematical Modeling
584972,Pricing Model
719632,AutoCAD Pro
538631,Robotic System Simulation
602713,Control Automation
432255,Bảo Mật Dữ Liệu
3245,Giải Pháp Công Nghệ
1309,Điện Tử Viễn Thông
75385,VMware
454425,Hydraulics
162500,Agricultural Machinery
496577,Service Engineering
638931,Repair Machinery
789708,Nghệ Thuật Múa
160444,Event Operation
1387,Event Management
619428,Biên Tập Nghệ Thuật
1049913,Kỹ Thuật Phần Mềm
922072,Toán Ứng Dụng
1011810,Kinh nghiệm sale
1012059,Tin Học Văn Phòng (Word- Excel- Powerpoint)
417239,Database Query
165566,Statistical Modeling
206719,Linear Algebra
1191726,Passion For Ai/Ds
359086,Cloud Platform
439925,Data Storage Technology
92728,SQL Report Writing
188646,Vận Hành Đơn Hàng
1624,Marketing Online
1302,Quản Lý Kinh Doanh
42151,Chief Accountant Certificate
722602,Financial Control
1033403,Xây dựng tiêu chuẩn chất lượng
1065067,Quản Lý Thu Hồi Nợ
932497,Xử Lý Rủi Ro
329267,Quản Lý Gian Lận
398734,Safety Incentive Program
19109,Mapping
671443,Tính Toán Tối Ưu
988540,English Fluency
109253,Quản Lý Nhân Lực
895983,Quản Lý Trải Nghiệm Khách Hàng
19660,Financial Services
157389,Financial Report
1033435,Blueprint Reading
82656,Mechanical Analysis
1225689,Takeoff Software Knowledge
685,Microsoft Excel
1225729,RectorSeal
1025847,Tiếng Nhật Thành thạo
67201,Hành Chính Thư Ký
135470,Biên Phiên Dịch Tiếng Nhật
975,Hành Chính Nhân Sự
1057153,Project Managements
28220,User Experience
332204,Mobile Application Development
1013829,Content Development
1010778,Fabric Knowledge
102264,Pattern Making
25626,Fashion Design
1002841,Textile Industry
1089178,Textile Industry
433461,Team Cooperation
678912,Booking Management
99998,Operations Processes
8830,Solid Edge
620,Gia Công Cơ Khí
785015,Kỹ Thuật Hàng Hải
348550,Hệ Thống Nâng Hạ
9579,Giám Sát Xây Dựng
116974,Quản Lý Dự Án Công Trình Xây Dựng
1084524,Retail Expansion
6574,Construction Management
741888,Giám Sát Hoàn Thiện Nội Thất
6647,HRBP
1049638,KPI
595983,Organizational Structure
445095,Recruitment Planning
842600,IT System Administration
1026221,Graphic Designer
1080941,Graphic Designer
666986,Quản Trị Hình Ảnh
16504,Sáng Tạo Nội Dung
1222076,Kỹ Xảo Phim
1024235,Channel Management
636658,Energy Engineering
48165,Mechanical Design
440391,Electricity System
1027924,Technical Proficiency
335343,Storage Solution
36401,Logistics Sales
67015,Kinh Doanh Vận Tải
1016554,Demand Planning
66749,Home Appliances
76383,Consumer Electronics
1082539,Demand Planning
1087765,Demand Planning
159948,Quality Process
174822,Process Audit
921960,EHS Compliance
891,HR
190612,Multitasking
171751,Tech Savvy
723039,Content Checker
293314,Delivery Planning
193713,Demand Analysis
625084,Material Checking
5780,Điện Tự Động Hóa
76634,SCADA
885,Chemical
185307,Labor Safety
5907,Quản Lý Nhóm
94352,Merchandise Development
1059241,G-code
1075269,Quy trình sản xuất
1182771,Ngành cơ khí
331660,Metal Production
1222836,New Part Development
11431,Contract Management
988808,Continuous Improvement
716209,MES
988872,PowerBI
971578,SAP S/4HANA
1222837,Digital Manufacturing
1001244,Communication English
19097,Network Protocols
2824,Network Development
990193,IT Support
9423,Service Quality Management
1024637,Đọc Bản Vẽ Thiết Kế
1666,Nội Thất
922948,HR Reports
1364,Chế Tạo Máy
1019186,Linh kiện điện tử
9388,Ép Nhựa
725780,Kỹ Thuật Ép Nhựa
1001674,Khuôn Ép Nhựa
131912,Sản Xuất Ép Nhựa
720757,Vận Hành Máy In
1027232,Nhân viên chăm sóc khách hàng
20008,Nông Sản
1024610,Nông nghiệp
480,Operation
44973,Quản Lý Vận Hành Tòa Nhà
920907,Giám Sát Kinh Doanh
739174,Metal Material
726893,2D Drawing
638066,3D Drawing
747270,Material Research
1012959,Trợ Lý Giám Đốc
1016776,Quản lý tài liệu
39272,Nghiệp Vụ Thư Ký
109266,Customer Value Proposition
3462,Product Design
355868,Stamping Die Design
922709,Advance Steel
1176259,Tool & Die
926303,Vận Hành Thiết Bị
1021503,Warehouse operational experience
328111,Manpower Control
1022698,Dịch vụ - Chăm sóc khách hàng
1010970,Mechatronic
1029774,Production engineering
911984,Food Industry
267515,Industrial Machinery
100331,Process Piping Design
395336,Vacuum Pump
1062846,First Aid Management
37033,Document Control
90929,Supply Management
